Datetime,City,Temperature_C,Feels_Like_C,Humidity_%,Wind_kph,Pressure_hPa,UV_Index,Weather_Condition,Weather_Icon,Sunrise,Sunset
2025-07-26 23:00:00,Delhi,28.7,27.1,80,10.4,1016.6,3,Rainy,🌧️,06:30:00,20:00:00
2025-07-27 00:00:00,Delhi,31.4,29.4,69,4.2,1004.9,3,Sunny,☀️,06:30:00,20:00:00
2025-07-27 01:00:00,Delhi,23.5,22.2,70,8.1,1031.2,4,Hazy,🌫️,06:30:00,20:00:00
2025-07-27 02:00:00,Delhi,30.0,29.5,64,3.7,1011.0,5,Rainy,🌧️,06:30:00,20:00:00
2025-07-27 03:00:00,Delhi,21.9,21.5,53,6.9,1024.1,1,Cloudy,☁️,06:30:00,20:00:00
2025-07-27 04:00:00,Delhi,31.4,30.5,70,8.5,1003.0,4,Snowy,❄️,06:30:00,20:00:00
2025-07-27 05:00:00,Delhi,27.1,25.4,89,13.3,987.0,7,Hazy,🌫️,06:30:00,20:00:00
2025-07-27 06:00:00,Delhi,19.1,17.2,59,14.9,1020.2,6,Snowy,❄️,06:30:00,20:00:00
2025-07-27 07:00:00,Delhi,25.6,24.7,48,12.1,1009.0,3,Stormy,🌩️,06:30:00,20:00:00
2025-07-27 08:00:00,Delhi,32.2,31.2,68,4.9,983.1,10,Snowy,❄️,06:30:00,20:00:00
2025-07-27 09:00:00,Delhi,27.6,25.2,69,21.5,1014.9,1,Cloudy,☁️,06:30:00,20:00:00
2025-07-27 10:00:00,Delhi,27.7,27.2,84,7.7,1021.1,7,Hazy,🌫️,06:30:00,20:00:00
2025-07-27 11:00:00,Delhi,32.7,32.2,72,9.3,1017.1,1,Sunny,☀️,06:30:00,20:00:00
2025-07-27 12:00:00,Delhi,23.5,21.9,49,23.2,993.7,4,Snowy,❄️,06:30:00,20:00:00
2025-07-27 13:00:00,Delhi,28.8,27.8,79,20.5,1018.3,2,Stormy,🌩️,06:30:00,20:00:00
2025-07-27 14:00:00,Delhi,32.0,30.2,86,11.1,1007.7,2,Stormy,🌩️,06:30:00,20:00:00
2025-07-27 15:00:00,Delhi,32.5,30.7,60,18.2,1011.6,7,Snowy,❄️,06:30:00,20:00:00
2025-07-27 16:00:00,Delhi,15.1,14.0,46,8.3,1032.0,3,Rainy,🌧️,06:30:00,20:00:00
2025-07-27 17:00:00,Delhi,31.4,30.7,79,4.0,1033.4,3,Hazy,🌫️,06:30:00,20:00:00
2025-07-27 18:00:00,Delhi,23.5,21.9,63,14.1,997.2,3,Snowy,❄️,06:30:00,20:00:00
2025-07-27 19:00:00,Delhi,34.8,34.1,67,19.4,1010.1,2,Rainy,🌧️,06:30:00,20:00:00
2025-07-27 20:00:00,Delhi,34.5,32.3,60,5.8,1004.5,7,Cloudy,☁️,06:30:00,20:00:00
2025-07-27 21:00:00,Delhi,23.4,22.8,44,9.0,1004.7,9,Hazy,🌫️,06:30:00,20:00:00
2025-07-27 22:00:00,Delhi,26.7,25.5,85,4.6,1019.0,9,Cloudy,☁️,06:30:00,20:00:00
2025-07-27 23:00:00,Delhi,21.8,20.6,45,13.4,982.1,2,Rainy,🌧️,06:30:00,20:00:00
2025-07-28 00:00:00,Delhi,21.3,21.0,44,10.2,1020.7,4,Snowy,❄️,06:30:00,20:00:00
2025-07-28 01:00:00,Delhi,25.0,23.6,82,14.4,1030.8,2,Sunny,☀️,06:30:00,20:00:00
2025-07-28 02:00:00,Delhi,27.0,26.2,80,12.9,1000.1,10,Hazy,🌫️,06:30:00,20:00:00
2025-07-28 03:00:00,Delhi,34.5,34.1,66,6.8,1023.0,5,Cloudy,☁️,06:30:00,20:00:00
2025-07-28 04:00:00,Delhi,25.3,24.7,41,22.6,1025.3,8,Cloudy,☁️,06:30:00,20:00:00
2025-07-28 05:00:00,Delhi,19.2,19.0,43,23.9,998.1,8,Snowy,❄️,06:30:00,20:00:00
2025-07-28 06:00:00,Delhi,18.4,17.0,65,4.7,1001.0,5,Snowy,❄️,06:30:00,20:00:00
2025-07-28 07:00:00,Delhi,27.0,24.8,60,19.8,988.0,1,Sunny,☀️,06:30:00,20:00:00
2025-07-28 08:00:00,Delhi,23.3,21.9,64,23.5,999.3,6,Stormy,🌩️,06:30:00,20:00:00
2025-07-28 09:00:00,Delhi,23.7,23.5,51,18.9,1020.3,4,Stormy,🌩️,06:30:00,20:00:00
2025-07-28 10:00:00,Delhi,22.6,21.4,73,7.3,1019.3,9,Hazy,🌫️,06:30:00,20:00:00
2025-07-28 11:00:00,Delhi,22.4,20.4,43,18.9,996.2,8,Rainy,🌧️,06:30:00,20:00:00
2025-07-28 12:00:00,Delhi,22.2,19.8,60,13.7,996.4,8,Stormy,🌩️,06:30:00,20:00:00
2025-07-28 13:00:00,Delhi,29.5,28.5,67,16.9,1006.2,9,Rainy,🌧️,06:30:00,20:00:00
2025-07-28 14:00:00,Delhi,28.8,26.6,62,17.5,994.9,3,Sunny,☀️,06:30:00,20:00:00
2025-07-28 15:00:00,Delhi,28.0,27.3,62,19.0,1032.0,3,Sunny,☀️,06:30:00,20:00:00
2025-07-28 16:00:00,Delhi,31.1,30.4,49,7.2,997.8,9,Stormy,🌩️,06:30:00,20:00:00
2025-07-28 17:00:00,Delhi,18.1,17.2,53,4.1,983.4,7,Snowy,❄️,06:30:00,20:00:00
2025-07-28 18:00:00,Delhi,25.4,23.5,64,10.2,986.9,8,Hazy,🌫️,06:30:00,20:00:00
2025-07-28 19:00:00,Delhi,29.6,28.3,89,9.7,1031.0,4,Stormy,🌩️,06:30:00,20:00:00
2025-07-28 20:00:00,Delhi,31.1,28.8,46,2.5,1006.5,1,Cloudy,☁️,06:30:00,20:00:00
2025-07-28 21:00:00,Delhi,16.6,16.5,44,20.1,994.5,10,Cloudy,☁️,06:30:00,20:00:00
2025-07-28 22:00:00,Delhi,33.8,33.8,59,12.5,1004.4,8,Stormy,🌩️,06:30:00,20:00:00
2025-07-28 23:00:00,Delhi,25.3,25.0,52,11.5,986.8,5,Cloudy,☁️,06:30:00,20:00:00
2025-07-29 00:00:00,Delhi,30.4,29.6,87,13.9,994.7,6,Stormy,🌩️,06:30:00,20:00:00
2025-07-29 01:00:00,Delhi,25.1,23.6,85,11.6,991.2,10,Rainy,🌧️,06:30:00,20:00:00
2025-07-29 02:00:00,Delhi,32.2,29.7,85,2.1,1033.0,8,Sunny,☀️,06:30:00,20:00:00
2025-07-29 03:00:00,Delhi,19.4,17.5,59,17.7,1009.9,3,Snowy,❄️,06:30:00,20:00:00
2025-07-29 04:00:00,Delhi,34.1,32.9,50,3.3,999.1,2,Sunny,☀️,06:30:00,20:00:00
2025-07-29 05:00:00,Delhi,22.1,21.0,74,15.5,1013.8,7,Stormy,🌩️,06:30:00,20:00:00
2025-07-29 06:00:00,Delhi,27.7,26.5,85,21.5,1013.8,9,Cloudy,☁️,06:30:00,20:00:00
2025-07-29 07:00:00,Delhi,32.2,31.5,78,19.5,1004.5,2,Hazy,🌫️,06:30:00,20:00:00
2025-07-29 08:00:00,Delhi,27.4,27.0,77,5.9,984.0,10,Cloudy,☁️,06:30:00,20:00:00
2025-07-29 09:00:00,Delhi,16.9,16.2,47,24.8,1018.2,10,Sunny,☀️,06:30:00,20:00:00
2025-07-29 10:00:00,Delhi,34.7,32.3,74,12.4,1027.1,8,Snowy,❄️,06:30:00,20:00:00
2025-07-29 11:00:00,Delhi,33.8,31.5,71,5.2,1002.1,1,Cloudy,☁️,06:30:00,20:00:00
2025-07-29 12:00:00,Delhi,22.2,20.4,71,22.9,980.3,6,Rainy,🌧️,06:30:00,20:00:00
2025-07-29 13:00:00,Delhi,33.5,31.7,55,7.0,1012.7,7,Hazy,🌫️,06:30:00,20:00:00
2025-07-29 14:00:00,Delhi,33.1,31.7,84,20.4,1025.2,5,Rainy,🌧️,06:30:00,20:00:00
2025-07-29 15:00:00,Delhi,27.3,26.8,41,19.1,1014.7,3,Snowy,❄️,06:30:00,20:00:00
2025-07-29 16:00:00,Delhi,29.8,28.9,66,23.3,1032.2,4,Stormy,🌩️,06:30:00,20:00:00
2025-07-29 17:00:00,Delhi,29.2,27.3,73,6.3,1000.7,7,Hazy,🌫️,06:30:00,20:00:00
2025-07-29 18:00:00,Delhi,33.7,32.4,49,18.1,1014.6,5,Hazy,🌫️,06:30:00,20:00:00
2025-07-29 19:00:00,Delhi,24.7,23.4,86,16.4,1025.0,9,Rainy,🌧️,06:30:00,20:00:00
2025-07-29 20:00:00,Delhi,28.0,26.8,57,22.8,1002.6,1,Cloudy,☁️,06:30:00,20:00:00
2025-07-29 21:00:00,Delhi,24.5,24.5,42,11.0,980.4,2,Snowy,❄️,06:30:00,20:00:00
2025-07-29 22:00:00,Delhi,24.8,24.4,47,10.7,1019.3,3,Cloudy,☁️,06:30:00,20:00:00
2025-07-29 23:00:00,Delhi,22.0,21.6,63,6.2,985.9,4,Cloudy,☁️,06:30:00,20:00:00
